,Date,Game Location,ID,Tweet,User
287,2018-12-31 03:29:45+00:00,Toronto,1079580341977997312,Toronto Raptors Kawhi Leonard drives to the basket between Chicago Bulls Justin Holiday and Chicago Bulls Robin Lopez at Scotiabank Arena. #kawhileonard… https://www.instagram.com/p/BsCWJ1hnryYPRliPVcji2Hw7mpIxMYy9d-YhoA0/?utm_source=ig_twitter_share&amp;igshid=w2k8lwphcg11,nturchiarophoto
288,2018-12-31 03:36:27+00:00,Toronto,1079582026938880002,Toronto Raptors Norman Powell drives to the basket during a game against the Chicago Bulls at Scotiabank Arena. #normanpowell #torontoraptors @raptors… https://www.instagram.com/p/BsCW68ZnldM-kFQQqIU9zTi5tVqQEgV1HSX8mU0/?utm_source=ig_twitter_share&amp;igshid=kgyqno2o3wln,nturchiarophoto
289,2018-12-31 05:51:28+00:00,Toronto,1079616006870499330,@Raptors closing out 2018 with a win against chicagobulls 95-89. Thanks for the great seats @Klow7 andrew.ximines!#torontovseverybody #wethenorth @Scotiabank Arena https://www.instagram.com/p/BsCd5Y_Fdl7/?utm_source=ig_twitter_share&amp;igshid=9k0ubljv5ey5,RLeeBentham
290,2018-12-31 12:19:15+00:00,Toronto,1079713593048866816,Capping off 2018 with a #TorontoRaptors win. #toronto #raptors @Scotiabank Arena https://www.instagram.com/p/BsDSe5nB4qC/?utm_source=ig_twitter_share&amp;igshid=c4pwvppr8dd6,Epyeon
291,2018-12-31 14:20:31+00:00,Toronto,1079744113396854785,Closing the year #2018 with my teams winning... Let's keep it going into the #NewYear #2019 #HappyNewYear @raptors #WeTheNorth #LetsGoRaptors #NorthOverEveryone… https://www.instagram.com/p/BsDgoGjgbvl/?utm_source=ig_twitter_share&amp;igshid=1h7eq3lhectzi,MCBonde1
292,2019-01-02 22:31:16+00:00,San Antonio,1080592387708252161,Well we came to San Antonio to see the spurs...! #sanantonio #travel #raptors @The Briscoe Western Art Museum https://www.instagram.com/p/BsJiYVeHnNT/?utm_source=ig_twitter_share&amp;igshid=dznpvbr46nx7,joshuakern
293,2019-01-02 23:33:41+00:00,San Antonio,1080608095972327424, #Repost @mysantikos ・・・ We hear a certain raptor is flying in. #GoSpursGo . . . . . #MySantikos #Santikos #SantikosEntertainment #sanantonio #texas #sanantoniotexas #satx… https://www.instagram.com/p/BsJpWFfFrPz/?utm_source=ig_twitter_share&amp;igshid=1b1usq382pr3p,spursjesus
294,2019-01-05 02:22:08+00:00,Toronto,1081375264507088897,Annual Raptors Game with The Big Sister! . . #flashback #latergram #basketball #siblings #birthday #blessed #smile #tgif #toronto #gorapsgo #sister #360waves #family #toronto #selfie… https://www.instagram.com/p/BsPGX2_BZJP/?utm_source=ig_twitter_share&amp;igshid=x37h5vpji37k,Empire_MGMT
295,2019-01-05 18:17:19+00:00,Toronto,1081615643491950594,When me and @moniqueyip went to the New Years Day @raptors game #newyear #basketball #raptors #Jazz #NBA @Scotiabank Arena https://www.instagram.com/p/BsQzs4HAxut/?utm_source=ig_twitter_share&amp;igshid=scvm0wbcz50h,x24rocks
296,2019-01-06 19:12:29+00:00,Toronto,1081991912679198722,some instant noodle on the ttc.transit today before @Raptors vs @pacers #letsgoraptors #northovereverything scotiabankarena second of back to back to back @mlsesportsfan24 vicrock221… https://www.instagram.com/p/BsTeyy-nUnH/?utm_source=ig_twitter_share&amp;igshid=zajl4p8iob68,mlsesportsfan24
297,2019-01-06 19:32:26+00:00,Toronto,1081996933013692416,#nba2k19 on my #haweuip9 phone superteam raptors season mode played @mlsesportsfan24 vicrock221 @mlsesportsfan24 paigefan133 @mlsesportsfan24 guanny4 49-13 record @raptors Super team… https://www.instagram.com/p/BsThFCcHoHT/?utm_source=ig_twitter_share&amp;igshid=1ibl96drppjkc,mlsesportsfan24
298,2019-01-07 00:31:31+00:00,Toronto,1082072202537828356,Game night about to begin. #raptors #wethenorth @Scotiabank Arena https://www.instagram.com/p/BsUDUoMntht/?utm_source=ig_twitter_share&amp;igshid=93cq0st4uwzc,ConveryA
299,2019-01-07 00:34:02+00:00,Toronto,1082072836892737536,Game night outing @raptors #hotstoveclub scotiabankarena @Hot Stove Club https://www.instagram.com/p/BsUDm4An7B8qCw6GMkKtSQyrNBnldoY3N89hQI0/?utm_source=ig_twitter_share&amp;igshid=jgbs369mfo1l,jasonhjustin
300,2019-01-07 00:43:42+00:00,Toronto,1082075268561408001,Let's Go @raptors @Scotiabank Arena https://www.instagram.com/p/BsUEmfJHdRR/?utm_source=ig_twitter_share&amp;igshid=fvufvseo2az1,kennymalhotra
301,2019-01-07 00:46:20+00:00,Toronto,1082075931735412736,Sunday night tip-off! Raptors / Pacers game. Lowry back in the mix. #raptors #nbacanada #toronto #basketball #tipoff #views #viewsfromthe6 #gobig #allthewayup #wethenorth @Scotiabank Arena https://www.instagram.com/p/BsUFA9tlqtI/?utm_source=ig_twitter_share&amp;igshid=kqak210rzpx8,JimmyWWilliams
302,2019-01-07 00:59:03+00:00,Toronto,1082079131771305989,my tickets scotiabankarena #mlseteams #leafs January 5th #vancouvercanucks January 6 #indianapacers vs #raptors tonight #nashvillepredators vs #mapleleafs Jan 7th 2019 #goleafsgo #beleaf… https://www.instagram.com/p/BsUGd9lHcXV/?utm_source=ig_twitter_share&amp;igshid=7lmql6b22uga,mlsesportsfan24
303,2019-01-07 01:04:07+00:00,Toronto,1082080407577862145,#northsidecrewto @RaptorsDancePak #letsgoraptors #northovereverything pic pregame second of back to back #indianapacers vs #Raptors tonight pic #beastoftheeast Raptors @mlsesportsfan24… https://www.instagram.com/p/BsUHDhOnvUg/?utm_source=ig_twitter_share&amp;igshid=1p8sf4h2dhnl9,mlsesportsfan24
304,2019-01-07 01:36:38+00:00,Toronto,1082088589075337216,scoreboard #indianapacers vs #Raptors after 1st quarter tonight scotiabankarena #letsgoraptors #northovereverything #beastoftheeast second of four back to back to back to back this week… https://www.instagram.com/p/BsUKxAjnbSj/?utm_source=ig_twitter_share&amp;igshid=1h505xten3u2y,mlsesportsfan24
305,2019-01-07 01:50:58+00:00,Toronto,1082092197846151168,Hanging with Soup at the #Raptors game on the offical last day of the #winterbreak! #nthuskiealumni #teamedwards #fourpointalumni @Scotiabank Arena https://www.instagram.com/p/BsUMRQSnO--/?utm_source=ig_twitter_share&amp;igshid=4q3mmya3dpka,4pointbball
306,2019-01-07 02:23:28+00:00,Toronto,1082100373127655427,Then and now. Same smile. How dreams are made........ first Raptors games ever @Toronto Raptors https://www.instagram.com/p/BsUQIB3h1wFP3eaaYeKS9GosgdbFJ68LePPcrc0/?utm_source=ig_twitter_share&amp;igshid=do3ro19nz910,sheronlau888
307,2019-01-07 03:51:33+00:00,Toronto,1082122541718740992,I got super hype today watching @cjslick21 play. LET'S GO BOUCHER. I'M SO HAPPY FOR HIM #Raptors #Toronto #gameday #Ontario #boucher #hypemoments #basketball #twitch #streaming… https://www.instagram.com/p/BsUZoF8F8K7/?utm_source=ig_twitter_share&amp;igshid=2kn6qww5wipw,F0rwardLife
308,2019-01-07 04:18:30+00:00,Toronto,1082129324864614400,We the North! Great way to start off the new year...#RaptorsFan #rapsvspacers #NewYear #PlayoffBound @raptors @Scotiabank Arena https://www.instagram.com/p/BsUdSImgJKM/?utm_source=ig_twitter_share&amp;igshid=182jjcp44wdlq,reereephillips
309,2019-01-07 04:24:51+00:00,Toronto,1082130921526980608,me with lindsayaquin @shaylalewis96 @danielle_ballxo #northsidecrewto #letsgoraptors #beastoftheeast #northovereverything #indianapacers vs #raptors scotiabankarena tonight… https://www.instagram.com/p/BsUeBk1DX7K/?utm_source=ig_twitter_share&amp;igshid=1vzcqthht1q5,mlsesportsfan24
310,2019-01-07 04:27:32+00:00,Toronto,1082131596243685376,Me and @matterofkat just want to let the #wethenorth fans know that.... . WE BACK ON TOP AGAIN! Raptors are #1 in the @nba again with this convincing #raptors 121 #pacers 105 WIN!… https://www.instagram.com/p/BsUeU4iAmQd/?utm_source=ig_twitter_share&amp;igshid=1sede7fm17qot,strizzzy
311,2019-01-07 04:51:06+00:00,Toronto,1082137528805797888,“The Return of Kyle Lowry”. Some images from the Toronto Raptors vs Indiana Pacers game at the Scotiabank Arena. #kylelowry #gregmonroe #torontoraptors… https://www.instagram.com/p/BsUhBSPHWzURLHAY3D8-4_d-t8MaeEWJwCF6aw0/?utm_source=ig_twitter_share&amp;igshid=1txl40001i8i2,nturchiarophoto
312,2019-01-07 05:12:44+00:00,Toronto,1082142972865638400,Watching the Raptors beat the Pacers tonight with Karl Wolf @karlwolfs #Raptors #Pacers #nba #nbacanada #toronto #allthewayup #gobig #wethenorth @Scotiabank Arena https://www.instagram.com/p/BsUjfdGFd7Y/?utm_source=ig_twitter_share&amp;igshid=12wkcx17nxp3i,JimmyWWilliams
313,2019-01-07 09:26:35+00:00,Toronto,1082206855739379712,Toronto Raptors defeats Indiana Pacers (121-105) #NBA #basketball #torontoraptors #toronto #raptors #indianapacers #indiana #pacers #sunday #sundaynight #lovethisgame #championship… https://www.instagram.com/p/BsVAjltF6hL/?utm_source=ig_twitter_share&amp;igshid=10cbo7aq11p6n,RodriguesPhelps
314,2019-01-07 14:14:18+00:00,Toronto,1082279261623455744,"What's your favourite sport to watch live? No kawhinot or @Drake in sight, but @Klow7 was in fine form as the @raptors beat the @pacers last night in #Toronto! // #Raptors… https://www.instagram.com/p/BsVhelAB3Tq/?utm_source=ig_twitter_share&amp;igshid=188rhsb6ms1n4",TOSeoulcialite
315,2019-01-07 14:51:01+00:00,Toronto,1082288501402595328,Big thanks to realsportsbar for a great Sunday Funday with the best wings in the city and for introducing us to the knuckleheads behind us at the @raptors game! We will see you January… https://www.instagram.com/p/BsVlru-B_M1/?utm_source=ig_twitter_share&amp;igshid=ktgqy20z7f5w,TOSeoulcialite
316,2019-01-07 15:52:05+00:00,Toronto,1082303871773372416,Fun times last night! @raptors Fan deck! #firsttime Big W against #indianapacers #wethenorth #Toronto #raptors #torontoraptors #basketball scotiabankarena #scotiabankarena thanks… https://www.instagram.com/p/BsVsqZUhYvw/?utm_source=ig_twitter_share&amp;igshid=4qx198rkhoy6,stardchiu
317,2019-01-07 17:15:52+00:00,Toronto,1082324956199993346,Happy birthday to this cool guy and new Raptors Superfan @Scotiabank Arena https://www.instagram.com/p/BsV2OPPBo8q/?utm_source=ig_twitter_share&amp;igshid=3w4ema17we4x,marisaaanw
318,2019-01-07 19:59:37+00:00,Toronto,1082366165379399680,Toronto Raptors Jonas Valanciunas receives a basketball from the trainer during warmup before a game against the Indiana Pacers at Scotiabank Arena.… https://www.instagram.com/p/BsWI_ggnkwHgfRzKyVHYH2bGIxueAv2AeCrH0s0/?utm_source=ig_twitter_share&amp;igshid=1tcsf382t2n13,nturchiarophoto
319,2019-01-07 22:11:35+00:00,Toronto,1082399374972502016,Indiana Pacers Cory Joseph and Toronto Raptors Kyle Lowry appear to be using the same hand signals during a game at Scotiabank Arena. #coryjoseph #kylelowry… https://www.instagram.com/p/BsWYF65n9R0frBsCkjX9sT2-mvPriMtZxV333E0/?utm_source=ig_twitter_share&amp;igshid=ynx91wq7bscs,nturchiarophoto
320,2019-01-07 22:16:56+00:00,Toronto,1082400719515340800,"Excited to be part of another @consciousbbx event. This time in Toronto collaborating with THE Toronto Raptors. • #Repost @consciousbbx ・・・ NEW YEAR, NEW EXHIBIT. Conscious is teaming… https://www.instagram.com/p/BsWYoNaFYfc/?utm_source=ig_twitter_share&amp;igshid=1dgj7a33qi9sm",MykoWu
321,2019-01-08 00:12:26+00:00,Toronto,1082429786893549571,Something is missing...Toronto Raptors Greg Monroe drives to the basket as Indiana Pacers Kyle O’Quinn defends...what looks like the “Headless Basketball… https://www.instagram.com/p/BsWl6bInUYA3skycE_SaPjNugTk1aTiBJ9NmcY0/?utm_source=ig_twitter_share&amp;igshid=p20gm9e700q7,nturchiarophoto
322,2019-01-08 16:08:56+00:00,Toronto,1082670499279372288,"Stoked for date night with @goldielocknload @raptors #drakenight thank you again for the opportunity ! @Toronto, Ontario https://www.instagram.com/p/BsYTSM3hxbt/?utm_source=ig_twitter_share&amp;igshid=1jbs8vl8c3vj9",charlescanovas
323,2019-01-08 19:19:20+00:00,Toronto,1082718412214808577,#northsidecrewto #letsgoraptors with themariahamber Raptors 905 in game host and Northside crew captain #northovereverything #indianapacers vs #Raptors game pregame sunday Jan 6th 2019… https://www.instagram.com/p/BsYpL3OnROi/?utm_source=ig_twitter_share&amp;igshid=wpioy8spi79p,mlsesportsfan24
324,2019-01-08 19:24:21+00:00,Toronto,1082719675442757633,my three Sports hat @raptors @raptors905 @warriors #letsgoraptors #northovereverything #roadtothesix #letsgoraptors905 #dubsnation #letsgowarriors @mlsesportsfan24 vicrock221 paigefan133… https://www.instagram.com/p/BsYpnmhHthZ/?utm_source=ig_twitter_share&amp;igshid=1qafn44vu91vo,mlsesportsfan24
325,2019-01-08 19:34:14+00:00,Toronto,1082722162824273920,"@raptors @coorslightca RAPTORS DRAWS!! Scratch for swag when you order @coorslightca during a Raptors game (hats, scarves, gloves), then enter to win TICKETS… https://www.instagram.com/p/BsYq42HHdJ2Hsp3gC0CKBFMZx1fqzKSrYp4CVg0/?utm_source=ig_twitter_share&amp;igshid=18el83kgxqmfw",CameronGCarr
326,2019-01-08 21:17:37+00:00,Toronto,1082748179739758593,#nba2k17 team Comparison stats final score #letsgoraptors #northovereverything #wethenorth #clevelandcavaliers 46 to 146 #Raptors @mlsesportsfan24 vicrock221 @mlsesportsfan24 paigefan133… https://www.instagram.com/p/BsY2uGuHlQ8/?utm_source=ig_twitter_share&amp;igshid=116zev8k1v348,mlsesportsfan24
327,2019-01-08 21:20:58+00:00,Toronto,1082749024250281984,play now box score #Playstation4rocks #Playstation4 #oklahomacitythunder players and #Raptors player stats #wethenorth #letsgoraptors #northovereverything @mlsesportsfan24… https://www.instagram.com/p/BsY3GVRHC9t/?utm_source=ig_twitter_share&amp;igshid=1woktkh3e67mm,mlsesportsfan24
328,2019-01-08 21:31:34+00:00,Toronto,1082751692469428229,#nba2k17 #Playstation4rocks #Playstation4 Super team #Raptors on my PS4 #letsgoraptors #wethenorth #northovereverything @mlsesportsfan24 vicrock221 @mlsesportsfan24 @mlsesportsfan24… https://www.instagram.com/p/BsY4UHhnGSs/?utm_source=ig_twitter_share&amp;igshid=1t80dd73krinx,mlsesportsfan24
329,2019-01-08 21:34:11+00:00,Toronto,1082752351277064192,This picture warms my heart. Former @raptors and now @atlhawks shooting guard Vince Carter gave a sincere and honest chat about his career. He doesn’t know when he’ll retire because he… https://www.instagram.com/p/BsY4nbUBtm3/?utm_source=ig_twitter_share&amp;igshid=vpo12xo7srff,JeeYunTV
330,2019-01-08 21:40:11+00:00,Toronto,1082753860702298113,#sethcurry aka currys brother on Raptors and #lebronjames aka #leflop #lewhiner and #lechoker points player of game #nba2k17 #Playstation4rocks #Playstation4 @mlsesportsfan24 vicrock221… https://www.instagram.com/p/BsY5R_yntoC/?utm_source=ig_twitter_share&amp;igshid=2v1nldjtnuhs,mlsesportsfan24
331,2019-01-08 23:56:57+00:00,Toronto,1082788276782669824,"Had to wear the vintage Raptors shirt for Vince Carter’s last game (probably, anyway) in TO @Scotiabank Arena https://www.instagram.com/p/BsZI9LwF_AD/?utm_source=ig_twitter_share&amp;igshid=ea7xl3xl0mee",mconxo
332,2019-01-09 00:19:31+00:00,Toronto,1082793959334637568,Let's go Raptors. #Raptors #RTZ #WeTheNorth @Scotiabank Arena https://www.instagram.com/p/BsZLiN6hjyt/?utm_source=ig_twitter_share&amp;igshid=1s6y2oa84d7i7,cloudlocke
333,2019-01-09 00:19:43+00:00,Toronto,1082794009452515328,FirstRaptors game of the season! Chris is just Happy about his popcorn! #raptors @Scotiabank Arena https://www.instagram.com/p/BsZLkAdBKu3nhzfqcxExl90i5EBhsmni92UXuk0/?utm_source=ig_twitter_share&amp;igshid=w4ykewqa0v38,rhenriques24
334,2019-01-09 00:27:03+00:00,Toronto,1082795854828851200,"I'm at @ScotiabankArena for @Raptors @ATLHawks in Toronto, Ontario https://www.swarmapp.com/c/bW8jWht32fT",estrapaguamo
335,2019-01-09 00:45:01+00:00,Toronto,1082800373109280768,pregame #atlantahawks vs #Raptors tonight scotiabankarena pics #letsgoraptors #northovereverything @mlsesportsfan24 vicrock221 @mlsesportsfan24 paigefan133 @mlsesportsfan24 guanny4. @… https://www.instagram.com/p/BsZOcyyH134/?utm_source=ig_twitter_share&amp;igshid=sngfi5fu123i,mlsesportsfan24
336,2019-01-09 00:45:31+00:00,Toronto,1082800499710181382,Game time! #Raptors @Toronto Raptors https://www.instagram.com/p/BsZOgrCH5Zz/?utm_source=ig_twitter_share&amp;igshid=1qey5bap4x2cy,yahya_ibrahim
337,2019-01-09 01:08:27+00:00,Toronto,1082806270158090241,Couldnt let #VinceCarter retire without watching him play one more time #Vinsanity #WeTheNorth #Raptors #VC #AirCanada @Scotiabank Arena https://www.instagram.com/p/BsZRIvihGsl/?utm_source=ig_twitter_share&amp;igshid=shnjk9fmkeve,DrAliceKwong
338,2019-01-09 01:16:13+00:00,Toronto,1082808228449271809,"The Raptors faithful showed nothing but love for the return of Vince Carter to the Air Canada Centre. In Carter’s 6 seasons with the Raptors, he made $30,919,721 from contracts. @Air… https://www.instagram.com/p/BsZRq0hgGXr/?utm_source=ig_twitter_share&amp;igshid=10w48oxne1klc",cashflowsports1
339,2019-01-09 01:17:01+00:00,Toronto,1082808427368337410,Vince returns to Toronto tonight for possibly the last time but he's half-amazing so who knows? Maybe he could come back next year for one last flight...on the Raptors?? Make it… https://www.instagram.com/p/BsZSHsml8Kv/?utm_source=ig_twitter_share&amp;igshid=1x76nnbni9atr,MykoWu
340,2019-01-09 01:26:07+00:00,Toronto,1082810716292370434,Date night is pretty sweet! #toronto #raptors #torontoraptors @Scotiabank Arena https://www.instagram.com/p/BsZTDDonqtc/?utm_source=ig_twitter_share&amp;igshid=h33pd4pcheqa,goldielocknload
341,2019-01-09 01:48:53+00:00,Toronto,1082816447489994752,Go @raptors ! @Scotiabank Arena https://www.instagram.com/p/BsZVxB4HlmMH_Oil7fRiaHnc4RvGpQiabdKkTY0/?utm_source=ig_twitter_share&amp;igshid=1wgxejf38vnr9,KelleySullivan3
342,2019-01-09 01:49:44+00:00,Toronto,1082816663081373703,#burger time before the #raptors game! #famjam #canadalife #phoneeatsfirst #foodporn #latepost @The Burgernator https://www.instagram.com/p/BsZVyijBV6MIoU-4jM1MHV06sFdMYGgRbU_0_U0/?utm_source=ig_twitter_share&amp;igshid=1kdbv6g3zkz0r,gavinjai
343,2019-01-09 01:53:10+00:00,Toronto,1082817523559600128,Noite de Basketball Toronto Raptors X Atlanta Hawks @raptors #nba #basketball #toronto em Scotiabank Arena https://www.instagram.com/p/BsZVqcOFtCK/?utm_source=ig_twitter_share&amp;igshid=cxykqtvf3h8j,Lunahbellydance
344,2019-01-09 01:59:17+00:00,Toronto,1082819062802141184,Trampoline Dunks: Easily a top-two halftime show (behind Dog Relay Races). #Raptors #Hawks #WeTheNorth #TrueToAtlanta @Toronto Raptors https://www.instagram.com/p/BsZWp8TB9Yz/?utm_source=ig_twitter_share&amp;igshid=zt5g3q0b6zds,TAMacKenzie
345,2019-01-09 02:00:38+00:00,Toronto,1082819404985823234,#heartandsoul #raptors @Klow7 #vincecarter #nba #soul #ovo #inthe6ix #happybirthdaypatricia @Toronto Raptors https://www.instagram.com/p/BsZXHClFVsW/?utm_source=ig_twitter_share&amp;igshid=6it95qxg1s1y,vaststhefastest
346,2019-01-09 02:18:20+00:00,Toronto,1082823858225381378,"No one can understand how much happened before, during and after this picture #WetheNorth #RaptorsFan #TangerineHoops @Toronto Raptors https://www.instagram.com/p/BsZZI1_gbos/?utm_source=ig_twitter_share&amp;igshid=13lv4hbmk4qio",reereephillips
